True	True	went	7.379904881985403e-32	came	1.4660036147953657e-31	drove	3.4810668799821213e-32	walked	1.3522028534708577e-31	arrived	2.4529028492229977e-32	None	come	A woman's son wanted to learn to play the flute. James offered to lend her his old flute. When she 	came	 to pick it up, they chatted for a while about the weather.	expt	expt	3	expt	3	unnamed	nameSubj	pro	NA
False	True	went	3.1005095958090607e-46	came	6.1713898738005406e-46	drove	1.5370380399444772e-46	walked	6.787333100590249e-46	arrived	1.0010199575293584e-46	None	come	Jill's son wanted to learn to play the flute. She was pleased when a neighbor offered to lend her his old flute. When she 	came	 to pick it up, they chatted for a while about the weather.	expt	expt	3	expt	3	named	unObj	pro	NA
False	True	went	5.176820546548895e-47	came	1.0491173113112862e-46	drove	2.6570729222128297e-47	walked	1.219740099344418e-46	arrived	1.709810394094118e-47	None	come	A woman's son wanted to learn to play the flute. She was pleased when a neighbor offered to lend her his old flute. When she 	came	 to pick it up, they chatted for a while about the weather.	expt	expt	3	expt	3	unnamed	unObj	pro	NA
True	True	went	1.5335305226027257e-41	came	3.305908279466315e-41	drove	7.878441895724911e-42	walked	3.0101434031121463e-41	arrived	5.20105131206556e-42	None	come	Jill's son wanted to learn to play the flute. She was pleased when James offered to lend her his old flute. When she 	came	 to pick it up, they chatted for a while about the weather.	expt	expt	3	expt	3	named	nameObj	pro	NA
True	True	went	2.1573617381830833e-42	came	4.9301012834303035e-42	drove	1.103076412396522e-42	walked	4.451636565293339e-42	arrived	7.190358729631841e-43	None	come	A woman's son wanted to learn to play the flute. She was pleased when James offered to lend her his old flute. When she 	came	 to pick it up, they chatted for a while about the weather.	expt	expt	3	expt	3	unnamed	nameObj	pro	NA
False	False	went	3.719202511916576e-36	came	2.5028849127936602e-36	drove	8.22599757720861e-37	walked	1.0550882708558542e-36	arrived	1.847498853341039e-36	None	come	Jill's son wanted to learn to play the flute. A neighbor offered to lend her his old flute. When he 	came	 to drop it off, they chatted for a while about the weather.	expt	expt	3	expt	3	named	unSubj	non	NA
False	False	went	5.25529031392929e-37	came	3.989115343827668e-37	drove	1.1964122161510625e-37	walked	1.6175226763553096e-37	arrived	2.6848103992947794e-37	None	come	A woman's son wanted to learn to play the flute. A neighbor offered to lend her his old flute. When he 	came	 to drop it off, they chatted for a while about the weather.	expt	expt	3	expt	3	unnamed	unSubj	non	NA
False	False	went	5.612755130107669e-31	came	3.844420156812656e-31	drove	1.19362413059632e-31	walked	1.3588879674980698e-31	arrived	2.944368567852753e-31	None	come	Jill's son wanted to learn to play the flute. James offered to lend her his old flute. When he 	came	 to drop it off, they chatted for a while about the weather.	expt	expt	3	expt	3	named	nameSubj	non	NA
False	False	went	1.0564548774697843e-31	came	7.858055805146137e-32	drove	2.2412464410597565e-32	walked	2.6766264158419165e-32	arrived	5.497779713663284e-32	None	come	A woman's son wanted to learn to play the flute. James offered to lend her his old flute. When he 	came	 to drop it off, they chatted for a while about the weather.	expt	expt	3	expt	3	unnamed	nameSubj	non	NA
False	False	went	3.673090687080244e-46	came	2.883443364731451e-46	drove	9.220196721416805e-47	walked	1.1806770719674909e-46	arrived	2.049556996903526e-46	None	come	Jill's son wanted to learn to play the flute. She was pleased when a neighbor offered to lend her his old flute. When he 	came	 to drop it off, they chatted for a while about the weather.	expt	expt	3	expt	3	named	unObj	non	NA
False	False	went	6.235204939015152e-47	came	5.2797347764319885e-47	drove	1.6243027060485928e-47	walked	2.1722889769944255e-47	arrived	3.627533884432405e-47	None	come	A woman's son wanted to learn to play the flute. She was pleased when a neighbor offered to lend her his old flute. When he 	came	 to drop it off, they chatted for a while about the weather.	expt	expt	3	expt	3	unnamed	unObj	non	NA
False	False	went	1.813236116531875e-41	came	1.3998940780956674e-41	drove	4.493768210341801e-42	walked	5.257661859650928e-42	arrived	1.0655902762865331e-41	None	come	Jill's son wanted to learn to play the flute. She was pleased when James offered to lend her his old flute. When he 	came	 to drop it off, they chatted for a while about the weather.	expt	expt	3	expt	3	named	nameObj	non	NA
False	False	went	2.507224957370412e-42	came	2.16590972228905e-42	drove	6.422521294104221e-43	walked	8.009885705033623e-43	arrived	1.5317876299325002e-42	None	come	A woman's son wanted to learn to play the flute. She was pleased when James offered to lend her his old flute. When he 	came	 to drop it off, they chatted for a while about the weather.	expt	expt	3	expt	3	unnamed	nameObj	non	NA
False	True	went	1.4494059282768652e-43	came	2.3040272249398132e-43	drove	9.004210476304098e-44	walked	3.948914293964347e-43	arrived	4.827755851812568e-44	None	come	Jane opened her door and found a package marked ALIVE. A man who lived down the hall had ordered it. When she 	came	 to drop it off, it turned out to be a ginger plant.	expt	expt	4	expt	3	named	unSubj	pro	NA
False	True	went	7.583663594670589e-46	came	1.1908537057820578e-45	drove	4.690573402876013e-46	walked	1.903745266340676e-45	arrived	2.3833319240408474e-46	None	come	A woman opened her door and found a package marked ALIVE. A man who lived down the hall had ordered it. When she 	came	 to drop it off, it turned out to be a ginger plant.	expt	expt	4	expt	3	unnamed	unSubj	pro	NA
False	True	went	1.8402171466875425e-40	came	2.8621963448790146e-40	drove	1.0560425806557733e-40	walked	4.760025080118153e-40	arrived	5.548607479355425e-41	None	come	Jane opened her door and found a package marked ALIVE. James who lived down the hall had ordered it. When she 	came	 to drop it off, it turned out to be a ginger plant.	expt	expt	4	expt	3	named	nameSubj	pro	NA
False	True	went	6.080418678751388e-43	came	9.053906687514054e-43	drove	3.401593284154533e-43	walked	1.4180971946673737e-42	arrived	1.62189263064235e-43	None	come	A woman opened her door and found a package marked ALIVE. James who lived down the hall had ordered it. When she 	came	 to drop it off, it turned out to be a ginger plant.	expt	expt	4	expt	3	unnamed	nameSubj	pro	NA
False	True	went	5.755182778988626e-50	came	8.737338201716922e-50	drove	3.385836063977371e-50	walked	1.5745251357537118e-49	arrived	1.8123765837465164e-50	None	come	Jane opened her door and found a package marked ALIVE. She figured out that a man who lived down the hall had ordered it. When she 	came	 to drop it off, it turned out to be a ginger plant.	expt	expt	4	expt	3	named	unObj	pro	NA
False	True	went	2.187311938735996e-52	came	3.333517776317502e-52	drove	1.305360204797547e-52	walked	5.694859624486106e-52	arrived	6.601561339754819e-53	None	come	A woman opened her door and found a package marked ALIVE. She figured out that a man who lived down the hall had ordered it. When she 	came	 to drop it off, it turned out to be a ginger plant.	expt	expt	4	expt	3	unnamed	unObj	pro	NA
False	True	went	1.8178108796083932e-46	came	2.647171595963315e-46	drove	1.0122761283276825e-46	walked	4.582916600237405e-46	arrived	5.574967906902262e-47	None	come	Jane opened her door and found a package marked ALIVE. She figured out that James who lived down the hall had ordered it. When she 	came	 to drop it off, it turned out to be a ginger plant.	expt	expt	4	expt	3	named	nameObj	pro	NA
False	True	went	6.0828099601313325e-49	came	8.745140211787489e-49	drove	3.3784397980250897e-49	walked	1.4255815300172208e-48	arrived	1.7394126255410855e-49	None	come	A woman opened her door and found a package marked ALIVE. She figured out that James who lived down the hall had ordered it. When she 	came	 to drop it off, it turned out to be a ginger plant.	expt	expt	4	expt	3	unnamed	nameObj	pro	NA
True	True	went	7.243814855989681e-44	came	1.461213698237006e-43	drove	5.718733570605685e-44	walked	6.655144579388633e-44	arrived	5.873144477563129e-44	None	come	Jane opened her door and found a package marked ALIVE. A man who lived down the hall had ordered it. When he 	came	 to pick it up, it turned out to be a ginger plant.	expt	expt	4	expt	3	named	unSubj	non	NA
True	True	went	3.749675488081034e-46	came	7.256447614048444e-46	drove	2.9277276548707255e-46	walked	3.27713471699289e-46	arrived	3.004576053673519e-46	None	come	A woman opened her door and found a package marked ALIVE. A man who lived down the hall had ordered it. When he 	came	 to pick it up, it turned out to be a ginger plant.	expt	expt	4	expt	3	unnamed	unSubj	non	NA
True	True	went	8.67628766094317e-41	came	1.6977912475920668e-40	drove	6.341847405323142e-41	walked	7.666774486785204e-41	arrived	6.467200505920695e-41	None	come	Jane opened her door and found a package marked ALIVE. James who lived down the hall had ordered it. When he 	came	 to pick it up, it turned out to be a ginger plant.	expt	expt	4	expt	3	named	nameSubj	non	NA
True	True	went	2.7786841273100636e-43	came	5.161310832016385e-43	drove	1.9731020915871128e-43	walked	2.30702765591042e-43	arrived	1.9448605453361793e-43	None	come	A woman opened her door and found a package marked ALIVE. James who lived down the hall had ordered it. When he 	came	 to pick it up, it turned out to be a ginger plant.	expt	expt	4	expt	3	unnamed	nameSubj	non	NA
True	True	went	3.2724399171255307e-50	came	6.247220105620717e-50	drove	2.234815420395403e-50	walked	2.551602907081929e-50	arrived	2.30997750340896e-50	None	come	Jane opened her door and found a package marked ALIVE. She figured out that a man who lived down the hall had ordered it. When he 	came	 to pick it up, it turned out to be a ginger plant.	expt	expt	4	expt	3	named	unObj	non	NA
True	True	went	1.2533662675517385e-52	came	2.376825033835165e-52	drove	8.581609305749127e-53	walked	9.480065814346335e-53	arrived	8.676723918504872e-53	None	come	A woman opened her door and found a package marked ALIVE. She figured out that a man who lived down the hall had ordered it. When he 	came	 to pick it up, it turned out to be a ginger plant.	expt	expt	4	expt	3	unnamed	unObj	non	NA
True	True	went	9.679779564048478e-47	came	1.6876788658513495e-46	drove	6.037982909075776e-47	walked	6.970621019450053e-47	arrived	6.579999574819607e-47	None	come	Jane opened her door and found a package marked ALIVE. She figured out that James who lived down the hall had ordered it. When he 	came	 to pick it up, it turned out to be a ginger plant.	expt	expt	4	expt	3	named	nameObj	non	NA
True	True	went	3.2044726777358563e-49	came	5.489117384291261e-49	drove	1.9918723896869075e-49	walked	2.236638751882681e-49	arrived	2.14090403632328e-49	None	come	A woman opened her door and found a package marked ALIVE. She figured out that James who lived down the hall had ordered it. When he 	came	 to pick it up, it turned out to be a ginger plant.	expt	expt	4	expt	3	unnamed	nameObj	non	NA
False	True	went	2.27494484167267e-52	came	2.7423283098541022e-52	drove	1.1877968358128147e-52	walked	4.4288480513642976e-52	arrived	6.433937171444777e-53	None	come	Helen was having a tiring day working at the cafe. A customer slipped and spilled her bowl of hot soup. When she 	came	 over to help clean it up, she apologized for the accident.	expt	expt	5	expt	3	named	unSubj	pro	NA
False	True	went	5.889530144044768e-55	came	6.951017854042883e-55	drove	2.916029362885948e-55	walked	1.078258507569093e-54	arrived	1.5548730177292495e-55	None	come	One of the waitresses was having a tiring day working at the cafe. A customer slipped and spilled her bowl of hot soup. When she 	came	 over to help clean it up, she apologized for the accident.	expt	expt	5	expt	3	unnamed	unSubj	pro	NA
False	True	went	1.4182769732294487e-48	came	1.7298198648326672e-48	drove	8.078833131680352e-49	walked	3.0707154704613867e-48	arrived	4.216567176445589e-49	None	come	Helen was having a tiring day working at the cafe. Mrs. Lee slipped and spilled her bowl of hot soup. When she 	came	 over to help clean it up, she apologized for the accident.	expt	expt	5	expt	3	named	nameSubj	pro	NA
False	True	went	5.0611651910251454e-51	came	6.108704447795897e-51	drove	2.786959946071511e-51	walked	9.840148561821956e-51	arrived	1.4236367080596516e-51	None	come	One of the waitresses was having a tiring day working at the cafe. Mrs. Lee slipped and spilled her bowl of hot soup. When she 	came	 over to help clean it up, she apologized for the accident.	expt	expt	5	expt	3	unnamed	nameSubj	pro	NA
False	True	went	3.8464762009298736e-51	came	4.2859624361388306e-51	drove	1.9610134691396896e-51	walked	7.982517171090638e-51	arrived	1.1831568545489914e-51	None	come	Helen was having a tiring day working at the cafe. She saw a customer slip and spill her bowl of hot soup. When she 	came	 over to help clean it up, she apologized for the accident.	expt	expt	5	expt	3	named	unObj	pro	NA
False	True	went	1.1659506591376274e-53	came	1.3205621929597815e-53	drove	5.623701998716075e-54	walked	2.1979993553332636e-53	arrived	3.353842795926785e-54	None	come	One of the waitresses was having a tiring day working at the cafe. She saw a customer slip and spill her bowl of hot soup. When she 	came	 over to help clean it up, she apologized for the accident.	expt	expt	5	expt	3	unnamed	unObj	pro	NA
False	True	went	3.035771161565708e-48	came	3.5713406864431387e-48	drove	1.661462128037281e-48	walked	6.790337160005612e-48	arrived	9.834360203580379e-49	None	come	Helen was having a tiring day working at the cafe. She saw Mrs. Lee slip and spill her bowl of hot soup. When she 	came	 over to help clean it up, she apologized for the accident.	expt	expt	5	expt	3	named	nameObj	pro	NA
False	True	went	1.3268914496724023e-50	came	1.5997377390268294e-50	drove	7.025088294102423e-51	walked	2.6494113114632705e-50	arrived	4.0562121846745315e-51	None	come	One of the waitresses was having a tiring day working at the cafe. She saw Mrs. Lee slip and spill her bowl of hot soup. When she 	came	 over to help clean it up, she apologized for the accident.	expt	expt	5	expt	3	unnamed	nameObj	pro	NA
False	True	went	2.27494484167267e-52	came	2.7423283098541022e-52	drove	1.1877968358128147e-52	walked	4.4288480513642976e-52	arrived	6.433937171444777e-53	None	come	Helen was having a tiring day working at the cafe. A customer slipped and spilled her bowl of hot soup. When she 	came	 to get help cleaning it up, she apologized for the accident.	expt	expt	5	expt	3	named	unSubj	non	NA
False	True	went	5.889530144044768e-55	came	6.951017854042883e-55	drove	2.916029362885948e-55	walked	1.078258507569093e-54	arrived	1.5548730177292495e-55	None	come	One of the waitresses was having a tiring day working at the cafe. A customer slipped and spilled her bowl of hot soup. When she 	came	 to get help cleaning it up, she apologized for the accident.	expt	expt	5	expt	3	unnamed	unSubj	non	NA
False	True	went	1.4182769732294487e-48	came	1.7298198648326672e-48	drove	8.078833131680352e-49	walked	3.0707154704613867e-48	arrived	4.216567176445589e-49	None	come	Helen was having a tiring day working at the cafe. Mrs. Lee slipped and spilled her bowl of hot soup. When she 	came	 to get help cleaning it up, she apologized for the accident.	expt	expt	5	expt	3	named	nameSubj	non	NA
False	True	went	5.0611651910251454e-51	came	6.108704447795897e-51	drove	2.786959946071511e-51	walked	9.840148561821956e-51	arrived	1.4236367080596516e-51	None	come	One of the waitresses was having a tiring day working at the cafe. Mrs. Lee slipped and spilled her bowl of hot soup. When she 	came	 to get help cleaning it up, she apologized for the accident.	expt	expt	5	expt	3	unnamed	nameSubj	non	NA
False	True	went	3.8464762009298736e-51	came	4.2859624361388306e-51	drove	1.9610134691396896e-51	walked	7.982517171090638e-51	arrived	1.1831568545489914e-51	None	come	Helen was having a tiring day working at the cafe. She saw a customer slip and spill her bowl of hot soup. When she 	came	 to get help cleaning it up, she apologized for the accident.	expt	expt	5	expt	3	named	unObj	non	NA
False	True	went	1.1659506591376274e-53	came	1.3205621929597815e-53	drove	5.623701998716075e-54	walked	2.1979993553332636e-53	arrived	3.353842795926785e-54	None	come	One of the waitresses was having a tiring day working at the cafe. She saw a customer slip and spill her bowl of hot soup. When she 	came	 to get help cleaning it up, she apologized for the accident.	expt	expt	5	expt	3	unnamed	unObj	non	NA
False	True	went	3.035771161565708e-48	came	3.5713406864431387e-48	drove	1.661462128037281e-48	walked	6.790337160005612e-48	arrived	9.834360203580379e-49	None	come	Helen was having a tiring day working at the cafe. She saw Mrs. Lee slip and spill her bowl of hot soup. When she 	came	 to get help cleaning it up, she apologized for the accident.	expt	expt	5	expt	3	named	nameObj	non	NA
False	True	went	1.3268914496724023e-50	came	1.5997377390268294e-50	drove	7.025088294102423e-51	walked	2.6494113114632705e-50	arrived	4.0562121846745315e-51	None	come	One of the waitresses was having a tiring day working at the cafe. She saw Mrs. Lee slip and spill her bowl of hot soup. When she 	came	 to get help cleaning it up, she apologized for the accident.	expt	expt	5	expt	3	unnamed	nameObj	non	NA
False	True	went	4.277127454255188e-47	came	7.395751692308549e-47	drove	2.6049361822278142e-47	walked	1.1404248206994636e-46	arrived	1.826485038226162e-47	None	come	Sarah found a turtle wearing a collar while she was gardening. One of her neighbors had let it escape from its aquarium. When she 	came	 over to return it, they chatted about how cute it was.	expt	expt	6	expt	3	named	unSubj	pro	NA
False	True	went	1.7170584456021225e-49	came	3.0971131562802536e-49	drove	1.1022282709562597e-49	walked	4.798523549333252e-49	arrived	7.303544802680802e-50	None	come	A woman found a turtle wearing a collar while she was gardening. One of her neighbors had let it escape from its aquarium. When she 	came	 over to return it, they chatted about how cute it was.	expt	expt	6	expt	3	unnamed	unSubj	pro	NA
False	True	went	9.341982704501817e-49	came	1.6324723269854843e-48	drove	4.891062107050966e-49	walked	3.041442415629645e-48	arrived	3.500094460019702e-49	None	come	Sarah found a turtle wearing a collar while she was gardening. Penelope had let it escape from its aquarium. When she 	came	 over to return it, they chatted about how cute it was.	expt	expt	6	expt	3	named	nameSubj	pro	NA
