False	False	go	6.418196885501059e-118	come	6.698429301513409e-117	drive	3.950263629365359e-118	walk	5.15083787338363e-117	arrive	8.173404686007154e-118	None	arrive	The cinema has fifteen seats -- soft moss-green armchairs -- and two cutting-edge sea-green projectors that whirr softly in the darkness behind a glass panel. # To get from Hammars to the cinema, you and your two half siblings squeeze into the back seat of the father's car at exactly 7:40 P.M., twenty minutes before the movie starts. It is a short drive, ten minutes at the most, but once you	arrive	you need an additional ten minutes to adjust. No rushing in and out. Same thing in the afternoon.	annotated	natural	natural	COCA; 2019; 12/17/2018, Vol. 94, Issue 41; Time for the Eyes to Adjust	1	none	protagonist	none	
True	True	gone	5.653259788558714e-82	come	5.429174005433135e-82	driven	5.54948065948149e-82	walked	2.9487084310918996e-82	arrived	7.445310227520954e-82	None	arrive	At a nearby restaurant, we met other boat owners who'd also come into West Palm Beach from the Bahamas, had the same experience we did, and were guilty of jumping ship before clearing Customs. So much for Homeland Security, I thought. We'd	arrived	on a Sunday afternoon. The U.S. Customs phone number we'd called was listed in the cruising guides for use on weekends or after business hours.	annotated	natural	natural	COCA; 2003 (Dec); Vol. 192, Iss. 3; pg. 47; Coming Home Sawdust's crewmembers feel a mixture of joy and sadness on returning to Annapolis after their 6,000-mile Great Circle Route voyage.; George Sass, Sr.; MAG: Motor Boating	5	none	speaker	none	
False	False	go	4.532492604889066e-156	come	8.542094694163164e-156	drive	2.2091195314134623e-156	walk	2.0011906993229701e-156	arrive	6.120741541348341e-156	None	arrive	I had been blessed, three years earlier, to find a house and a housekeeper in one, when one of my aged college dons died and her lifelong companion fell on hard times. Miss Pidgeon understood the conflicting urges of comfort and privacy, and provided the first without threatening the second. She lived in what had once been the servants' quarters, separated by a small garden from the house proper, and with so much as a few hours' warning, I would	arrive	to find the icebox filled with milk and essentials, a fire laid (if not actually burning), newspapers beside the settee, and never more sign of an actual person than a brief note of welcome on the kitchen table. She never made the mistake of tidying my papers, and she had an unexpectedly good eye for who might be an intruder and who looked like one of the owner's odd friends.	annotated	natural	natural	COCA; 2016; Dreaming spies : a novel of suspense featuring Mary Russell and Sherlock Holmes; Laurie R King; FIC: Dreaming spies : a novel of suspense featuring Mary Russell and Sherlock Holmes	1	none	speaker	none	
False	False	go	2.2508079016114187e-42	come	6.382874411089187e-42	drive	2.4793266877747375e-42	walk	1.439731391272717e-42	arrive	2.369367693241332e-42	None	arrive	During the later stages of my father's battle with cancer, he spent many hours in bed recovering from chemotherapy treatments. I would	arrive	every Sunday morning, not knowing if our conversations would take place at the kitchen table or at his bedside. One particularly rough chemo session left my father so weak that he did not even wake up when I entered his bedroom.	annotated	natural	natural	COCA; 2005 (Dec); Dec2005, Vol. 33 Issue 2, p68-70, 3p; reading lifelong literacy links into the school library; McPherson, Keith; ACAD: Teacher Librarian	1	none	speaker	every Sunday morning	
True	True	gone	5.557860387808143e-191	come	8.66946944752346e-191	driven	3.1983887259756675e-191	walked	2.063524028879824e-191	arrived	9.241456312965003e-191	None	arrive	He had to take my temperature and show her I was as normal as anyone. " Well, I still think she can make herself hotter at will, " she muttered. Perhaps I could. Perhaps there were some hot embers burning inside me, something I could flame up whenever I wanted to and, like a dragon, breathe fire at her. I must say she worked hard at finding me a home, but it wasn't because she felt sorry for me. She simply wanted me out of her orphanage almost as soon as I had	arrived	. Sometimes I overheard her describing me to prospective foster parents, and I was amazed at the compliments she would give me. According to her I was the brightest, nicest, most responsible child there. She always managed to slip in the fact that I had an inheritance, acres of land, and a house kept in trust.	annotated	natural	natural	COCA; 2005; New York :; Pocket Books, Edition: 1st Pocket Books hardcover ed; Child of darkness; Andrews, V. C. (Virginia C.);  FIC: Child of darkness	5	none	speaker	none	
False	False	gone	2.974764357304953e-129	come	1.4169688837716896e-128	driven	5.845791287161093e-129	walked	4.589204067359491e-129	arrived	8.194903644052373e-129	None	arrive	In my copy at home, Danny's copy, there is more: On the title page, my stepfather has written: " To my longed-for son, with hopes that our paths will meet again, in this jungle or the next. " I'd gotten the book from Danny the week before, when he'd called and asked me to come and get rid of the things Melissa had left behind. " Dad's latest, I assume, " he'd said when I	arrived	, tossing me a wrapped package. " There are more books plus some sheets and things. I'm late for work. Take all of it, " he'd said, glaring frantically around the living room, which was a disaster. " Don't clean up. I'll do it later. " Then he fled, slamming the door.	annotated	natural	natural	COCA; 2013; Mar2013, Vol. 135 Issue 3, p35-45. 11p; The Stanford Marshmallow Experiment; MOORE, FERNANDA; FIC: Commentary	5	none	speaker	none	
False	False	went	7.220977171882824e-149	came	2.1633177077863904e-148	drove	1.7904417446246304e-149	walked	2.3780767270372765e-149	arrived	1.7452123627708913e-149	None	arrive	Anna Gardie's nearly half decade of fame came at the height of refugee stage success, and she demonstrated her talent for transforming the misfortunes of slave revolution into stage celebrity. Newspaper reports signal the beginning of her US stage career during Philadelphia's 1794 spring theater season, when she appeared at Thomas Wignell's New Theatre in La forêt noire, a French pantomime. Advertisements billed her as newly	arrived	" from the Theatre at Paris, " even though, by all accounts, she had most recently come from Saint Domingue (" New Theatre "). Whether by choice or not, Gardie almost always performed nonspeaking roles, usually as a dancer and pantomimist. She also occasionally sang French songs, and her greatest American success (judging by its frequency in her repertoire) seems to have been as Columbine, the nonspeaking female lead in the winter holiday season's harlequinades.	annotated	natural	natural	COCA;   2016; Chapel Hill Vol. 51, Iss. 3,  (2016): 623-652,755; The Life and Death of Anna Gardie: American Theater, Refugee Dramas, and the Specter of Haitian Revolution; Reed, Peter P; ACAD: Early American Literature	3	other; bill	protagonist	from the Theatre at Paris	
False	False	go	4.420568727549794e-33	come	5.235880850216138e-32	drive	3.0466121418921604e-33	walk	4.707475308070777e-33	arrive	2.3315630029642858e-33	None	arrive	The employer is not responsible for the cost of a worker's lodging when the worker chooses to	arrive	earlier than required for a visa appointment at the U.S. Consulate.	annotated	natural	natural	CORE; FAQ about Information; OFLC Frequently Asked Questions and Answers; http://www.foreignlaborcert.doleta.gov/faqsanswers.cfm	1	other; choose	attitude holder	none	
False	False	go	4.394256732135389e-144	come	4.584033760074612e-143	drive	5.228117052992214e-144	walk	3.57689305241667e-143	arrive	4.4764686648358527e-144	None	arrive	Warm weather is beginning and winter is becoming a distant memory. While many of us use this time to do a little cleaning around the house, it's also a good idea to perform routine summer maintenance to our car-especially before hitting the road on that much-anticipated family vacation. So whether you're planning a cross-country trip, or treks back and forth to summer camp and baseball practice, having a well-maintained car can ensure that you	arrive	to and leave from your destination without incident. John B. Townsend II, director of public and government affairs for AAA Mid-Atlantic, says car care is essential heading into the hot season. " Most motorists fail to realize it, but extremely high heat actually exacts a higher toll on cars and engines than extremely cold weather does, " he says.	annotated	natural	natural	COCA; 2008 (May 2008); Vol. 63, Iss. 7; pg. 126, 2 pgs; Are you really ready for that weekend road trip?; Kevin Chappell; MAG: Ebony	1	other; ensure	listener	to your destination	
False	False	went	2.5364474598730496e-138	came	1.044391489569447e-138	drove	2.2950870181026318e-138	walked	1.4198590316201485e-138	arrived	3.294524770781715e-139	None	arrive	The year before he left, my father took me to the racetrack. He sold life insurance during the week, and on weekends he went to the races. I was eleven years old, and sitting in the front seat of our rusty Ford station wagon. The speed limit was twenty-five, but my father was going fifty, running through stop signs, our tires screeching as he cut around bends. # He'd grown up on a ranch and knew about horses. He explained that if you	arrived	before starting time, you could go down to the track and examine the animals. Sometimes a horse had been worked too hard in practice, and you could notice it before the race began, see it in the creature's face, the moisture around his eyes. " It's like insurance, " my father said. " You try to guess the odds, then you decide. "	annotated	natural	natural	COCA; 1992; Summer92, Vol. 33 Issue 2, p201, 16p; Spitting image; FIC: Massachusetts Review	3	other; explain	embedded listener	before starting time	
False	False	go	2.529152254634265e-106	come	2.6745928773310237e-105	drive	8.959690709507693e-107	walk	1.6828620739735561e-106	arrive	7.003023801063162e-107	None	arrive	The best you can do to prepare your child for college is what you have been doing... love, support, encourage. Show them you care and that you are excited for them. Let them know you believe they will be successful goes a long way. # Do not feel like you have to be the first to	arrive	on moving day. Getting there early or later will still result in the same room, set-up, etc.	annotated	natural	natural	CORE; Personal Blog; It's Good To Be The Dad; http://www.itsgoodtobethedad.com/	1	other; feel like	listener	none	
False	False	gone	1.028319938045589e-102	come	7.207650932844925e-102	driven	8.921682361760845e-103	walked	1.4699214755823432e-102	arrived	8.084549074591626e-103	None	arrive	"Tthe fellow with whom I'd intended to do a bit of business met with an accident. I'm rather frazzled, I'm afraid. " It wasn't entirely the truth, but it was as much as she was willing to divulge to anyone. The fact that Anthony was a Benchley only made her more cautious. She'd learned her lesson. # " Business? " he repeated. " You know, I'd heard that you	arrived	the other night with a dozen carriages full of your possessions. And -- Well, I'm not certain how to be delicate about this, but my solicitors keep telling me that Frederick signed Adam House over to you. I thought perhaps you might consider returning the house to the Benchley family. God knows I could use it to settle some of Frederick's remaining debts. "	annotated	natural	natural	COCA; 2011; New York : St. Martin's Paperbacks,Edition: St. Martin's Paperbacks ed; A beginner''s guide to rakes; Enoch, Suzanne; FIC: A beginner''s guide to rakes	5	other; hear	embedded listener	the other night	
False	False	go	2.0664153416456344e-150	come	4.762969008632129e-150	drive	1.3723800991155696e-150	walk	4.0217055591784644e-150	arrive	4.1227176929386967e-150	None	arrive	Anyway, Mr. Jones can tow the van to Herefordshire tomorrow when the shops open. How are you feeling? Shall we try to find a doctor today? " " No doctor, thanks. I just have a few aches and pains. Thank you for taking care of the van. You must have been up early. " " Depends on how you look at it. Up early or up late. I never went to bed. I hoped Hans might	arrive	with an explanation. I still wanted to believe my suspicions were a nasty nightmare. "	annotated	natural	natural	COCA;   2003 (Summer); . Vol. 79, Iss. 3; pg. 438; Searching for Arthur's stone; Deborah Prum; FIC: The Virginia Quarterly Review	1	other; hope	accompaniment	with an explanation	
True	True	go	2.1962423672043532e-145	come	4.7570080188173046e-145	drive	3.245263199580278e-145	walk	3.359765232104799e-145	arrive	5.205957230617247e-145	None	arrive	It's overcast, " she murmured. # Meg nodded. " Look at the sea. I thought I felt us tossing about rather more vigorously than usual. " # The sea was near black without the stars to light it, but gray foam crested over every wave. On deck, the heightened pitch of the ship was more clearly defined. # " Do you think a storm is coming? " # " Perhaps. " Meg shuddered. " I do hope we	arrive	home before it strikes. " # " I'm certain we will. " Serena wasn't concerned. They'd survived several squalls and a rather treacherous storm in the past weeks. She had faith that Captain Moscum could pilot this ship through a hurricane, if need be.	annotated	natural	natural	COCA; 2011; New York : Forever,Edition: 1st ed; Confessions of an improper bride; Haymore, Jennifer; FIC: Confessions of an improper bride	1	other; hope	homebase	home	
True	True	gone	3.394684697533788e-151	come	3.392687794911402e-151	driven	2.4295864583013325e-151	walked	1.0951239126470931e-151	arrived	4.1702307211826294e-151	None	arrive	" I would give anything to swap places with you. " # " Sometimes wars are won by those who just stand sentinel, sir. " # " If so, I'd rather be doing the fighting, while someone else wins the war. " # Hartwell explained that he was not permitted within Ballard House due to some disagreement with Sir Charles, so he left me at the front door and led my horse on to the stables. Sir Charles was informed that I had	arrived	, and presently he came downstairs to the parlour. He had a rumpled, untidy look, was unshaven rather than bearded, and his hair was long and tousled. His expression was that of a man who had been interrupted while doing something important, and was feeling a bit cross about it.	annotated	natural	natural	COCA; 2012; Mar/Apr 2012; Electrica; McMullen, Sean; FIC: Fantasy & Science Fiction	5	other; inform	speaker	none	
True	True	went	1.6081550632390263e-89	came	1.5929802700878448e-89	drove	1.0878379904067998e-89	walked	5.258406896379784e-90	arrived	2.0372701490152405e-89	None	arrive	KOPPEL And we will be joined live by correspondent John Laurence from Sofia when we come back in just a moment. KOPPEL: Joining us now live from Sofia, Bulgaria is ABC News correspondent John Laurence. John, I know that you are only recently	arrived	there, and that is not a country in which you have specialized over the years, but nevertheless, give me a sense of why it is, when all of Europe seems to be moving away from Communism, why do you think the Bulgarians have decided to elect a Communist government? JOHN LAURENCE, ABC News: Well, Ted, it could be a combination of reasons.	annotated	natural	natural	COCA; 1990 (19900614); New Troubles in Romania and Bulgaria; SPOK: ABC_Nightline	3	other; know	listener	there	
False	False	went	7.881438524810223e-148	came	1.310838756055616e-147	drove	4.1791930560929996e-148	walked	2.7428068671313974e-148	arrived	1.4126376111537584e-148	None	arrive	My dearest love, Please do not abandon me. The only solace that I can find is the hope that you will mourn for the return that I can not promise. Thinking of you, I am unable to sleep. The prayer call of the priests' silver trumpets has yet to mark the dawn, and I write by the light of an oil lamp, knowing this activity will not disturb my hosts. First, I wish you to know that I	arrived	safely for Passover, and I can report that Pascal and Seraphine are in good health. Now that my travel has ended, I have the luxury of applying markings to scroll. Far apart as we are, my intent is to begin each day of this week with you. I picture you listening to my letter and thus pretend we are in conversation. It aids me that I can imagine you reclining on your couch in our villa far above the harbor.	annotated	natural	natural	COCA; 2004; Tyndale House Publishers; The weeping chamber; Brouwer, Sigmund, 1959; FIC: The weeping chamber	3	other; know	speaker	none	
False	False	go	1.6969427839593464e-52	come	2.830592395260029e-51	drive	1.3216295234276635e-52	walk	3.090587958653076e-52	arrive	1.9283550960724166e-52	None	arrive	Coffee is absolutely essential for me to feel like a human. During my commute, I love to have coffee with me. It makes it so much better. And I love to	arrive	at the office or the gym fully caffeinated.	annotated	natural	natural	CORE; Other; Let's Talk Morning Routines: What Do You NEED to Do When You; http://www.xojane.com/fun/lets-talk-morning-routines	1	other; love	attitude holder	at the office	
False	False	go	4.905107117436771e-135	come	3.2428741963420536e-134	drive	1.8587553836986713e-135	walk	9.268816450614045e-135	arrive	3.6123489455951735e-135	None	arrive	" Where's the trunk? " he asked. # " Don't worry, I have it in the car, " she said, and he looked at her from under the overgrown ledge of his brow. He didn't ask her to carry it in, so she didn't offer. She wondered if he'd read all the logbooks and journals. Nothing in his watery green eyes betrayed his thoughts. # Phoebe's mother called her inside to help pack up the kids. Phoebe needed to hit the highway soon if she wanted to	arrive	home before the kids' bedtime. Also, she didn't want to fall asleep behind the wheel. She rushed the kids to say goodbye to their grandfather and loaded them into the car.	annotated	natural	natural	COCA; 2018 (2017/09/22); Vol. 97, Issue 3; THE WRECK OF THE IPSWICH SPARROW	1	other; need	protagonist	home	
False	False	go	2.7842043365874885e-77	come	2.447249166437588e-76	drive	1.5228424105938718e-77	walk	7.575155275048121e-77	arrive	1.7334957241516968e-77	None	arrive	Lake Michigan is proudly the sixth largest freshwater lake in the entire world! We are located at the most northern point of this lake and are surrounded by forests, dunes, beaches, agriculture, and more! Our beautiful Marina offers tourists the opportunity to	arrive	by boat or dock your boat here while visiting the area. Commercial fishing still exists in the area and plays an important role in the community.	annotated	natural	natural	CORE;   Informational Description; Naubinway & Engadine Michigan - Visit the Top of the Lake; http://www.topofthelake.org/	1	other; offer	3rd	none	
False	False	go	5.077144816443425e-71	come	1.7183910544638207e-70	drive	5.615661083772104e-72	walk	2.4650856703022467e-71	arrive	6.290309789241163e-72	None	arrive	The train was much less crowded this time around and so Michael and I each took two seats and I did get a good bit of sleep. # Our train had originally be scheduled to	arrive	at 8:40 in the morning and by noon (and several more " unscheduled " delays ") we were told that we wouldn't be getting in until almost 3 in the afternoon.	annotated	natural	natural	CORE; Opinion Blog; All Stace, All the Time; http://allstace.blogspot.com/	1	other; schedule	3rd	none	
