False	False	went	0.283511966467	came	0.0370464846492	drove	0.000381780933822	walked	0.532713651657	arrived	4.75292608826e-06	b'Laura was working at Starbucks. Maria bought a latte and a biscotti from her, but forgot the bag with the biscotti. She  ***mask***  over to the counter and explained the mistake.'	come	Laura was working at Starbucks. Maria bought a latte and a biscotti from her, but forgot the bag with the biscotti. She 	came	 over to the counter and explained the mistake.	expt	expt	1	expt	3	named	nameSubj	non	NA	bert_base

False	False	went	0.265633285046	came	0.0268794856966	drove	0.000373640505131	walked	0.549050807953	arrived	3.8957500692e-06	b'A woman was working at Starbucks. Maria bought a latte and a biscotti from her, but forgot the bag with the biscotti. She  ***mask***  over to the counter and explained the mistake.'	come	A woman was working at Starbucks. Maria bought a latte and a biscotti from her, but forgot the bag with the biscotti. She 	came	 over to the counter and explained the mistake.	expt	expt	1	expt	3	unnamed	nameSubj	non	NA	bert_base

False	False	went	0.320442199707	came	0.0464066304266	drove	0.000578655686695	walked	0.493172973394	arrived	5.62926015846e-06	b'Laura was working at Starbucks. She sold a latte and a biscotti to a woman, but forgot the bag with the biscotti. She  ***mask***  over to the counter and explained the mistake.'	come	Laura was working at Starbucks. She sold a latte and a biscotti to a woman, but forgot the bag with the biscotti. She 	came	 over to the counter and explained the mistake.	expt	expt	1	expt	3	named	unObj	non	NA	bert_base

False	False	went	0.290651202202	came	0.0409454330802	drove	0.000468794751214	walked	0.526797473431	arrived	4.74486751045e-06	b'A woman was working at Starbucks. She sold a latte and a biscotti to a woman, but forgot the bag with the biscotti. She  ***mask***  over to the counter and explained the mistake.'	come	A woman was working at Starbucks. She sold a latte and a biscotti to a woman, but forgot the bag with the biscotti. She 	came	 over to the counter and explained the mistake.	expt	expt	1	expt	3	unnamed	unObj	non	NA	bert_base

False	False	went	0.318121612072	came	0.0430957190692	drove	0.00055325491121	walked	0.504585564137	arrived	4.86981343784e-06	b'Laura was working at Starbucks. She sold a latte and a biscotti to Maria, but forgot the bag with the biscotti. She  ***mask***  over to the counter and explained the mistake.'	come	Laura was working at Starbucks. She sold a latte and a biscotti to Maria, but forgot the bag with the biscotti. She 	came	 over to the counter and explained the mistake.	expt	expt	1	expt	3	named	nameObj	non	NA	bert_base

False	False	went	0.276071459055	came	0.0409376621246	drove	0.000512953964062	walked	0.527296066284	arrived	4.88474097438e-06	b'A woman was working at Starbucks. She sold a latte and a biscotti to Maria, but forgot the bag with the biscotti. She  ***mask***  over to the counter and explained the mistake.'	come	A woman was working at Starbucks. She sold a latte and a biscotti to Maria, but forgot the bag with the biscotti. She 	came	 over to the counter and explained the mistake.	expt	expt	1	expt	3	unnamed	nameObj	non	NA	bert_base

True	True	went	0.150620147586	came	0.177259936929	drove	5.0844722864e-05	walked	0.000460645183921	arrived	0.0104714948684	b'Paul was building a deck in his backyard. A neighbor lent him her sander. When he  ***mask***  to return it, he gave her a plate of cookies as thanks.'	come	Paul was building a deck in his backyard. A neighbor lent him her sander. When he 	came	 to return it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	named	unSubj	pro	NA	bert_base

True	True	went	0.137781888247	came	0.175106301904	drove	4.312688543e-05	walked	0.000435064197518	arrived	0.0100751724094	b'A man was building a deck in his backyard. A neighbor lent him her sander. When he  ***mask***  to return it, he gave her a plate of cookies as thanks.'	come	A man was building a deck in his backyard. A neighbor lent him her sander. When he 	came	 to return it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	unnamed	unSubj	pro	NA	bert_base

False	False	went	0.188398376107	came	0.186025261879	drove	4.04850907216e-05	walked	0.000580475782044	arrived	0.00900920573622	b'Paul was building a deck in his backyard. Susan lent him her sander. When he  ***mask***  to return it, he gave her a plate of cookies as thanks.'	come	Paul was building a deck in his backyard. Susan lent him her sander. When he 	came	 to return it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	named	nameSubj	pro	NA	bert_base

False	False	went	0.17347432673	came	0.170576676726	drove	3.50883201463e-05	walked	0.000609040958807	arrived	0.00788274500519	b'A man was building a deck in his backyard. Susan lent him her sander. When he  ***mask***  to return it, he gave her a plate of cookies as thanks.'	come	A man was building a deck in his backyard. Susan lent him her sander. When he 	came	 to return it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	unnamed	nameSubj	pro	NA	bert_base

True	True	went	0.196961060166	came	0.207500129938	drove	8.65506954142e-05	walked	0.000725413730834	arrived	0.016293015331	b'Paul was building a deck in his backyard. He borrowed a sander from a neighbor. When he  ***mask***  to return it, he gave her a plate of cookies as thanks.'	come	Paul was building a deck in his backyard. He borrowed a sander from a neighbor. When he 	came	 to return it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	named	unObj	pro	NA	bert_base

True	True	went	0.181693851948	came	0.213962763548	drove	6.62348902551e-05	walked	0.000771775434259	arrived	0.0152183054015	b'A man was building a deck in his backyard. He borrowed a sander from a neighbor. When he  ***mask***  to return it, he gave her a plate of cookies as thanks.'	come	A man was building a deck in his backyard. He borrowed a sander from a neighbor. When he 	came	 to return it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	unnamed	unObj	pro	NA	bert_base

True	True	went	0.225769251585	came	0.22928391397	drove	7.73364299675e-05	walked	0.000941531267017	arrived	0.0158555712551	b'Paul was building a deck in his backyard. He borrowed a sander from Susan. When he  ***mask***  to return it, he gave her a plate of cookies as thanks.'	come	Paul was building a deck in his backyard. He borrowed a sander from Susan. When he 	came	 to return it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	named	nameObj	pro	NA	bert_base

True	True	went	0.210984557867	came	0.212154209614	drove	7.08676016075e-05	walked	0.00098087079823	arrived	0.0160572659224	b'A man was building a deck in his backyard. He borrowed a sander from Susan. When he  ***mask***  to return it, he gave her a plate of cookies as thanks.'	come	A man was building a deck in his backyard. He borrowed a sander from Susan. When he 	came	 to return it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	unnamed	nameObj	pro	NA	bert_base

False	False	went	0.473605364561	came	0.226155206561	drove	9.54527276917e-05	walked	0.00231202109717	arrived	0.0217066854239	b'Paul was building a deck in his backyard. A neighbor lent him her sander. When she  ***mask***  to retrieve it, he gave her a plate of cookies as thanks.'	come	Paul was building a deck in his backyard. A neighbor lent him her sander. When she 	came	 to retrieve it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	named	unSubj	non	NA	bert_base

False	False	went	0.509453594685	came	0.172537758946	drove	8.62223168951e-05	walked	0.00266264751554	arrived	0.0174120236188	b'A man was building a deck in his backyard. A neighbor lent him her sander. When she  ***mask***  to retrieve it, he gave her a plate of cookies as thanks.'	come	A man was building a deck in his backyard. A neighbor lent him her sander. When she 	came	 to retrieve it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	unnamed	unSubj	non	NA	bert_base

False	False	went	0.530980169773	came	0.201294153929	drove	6.71281886753e-05	walked	0.00277654267848	arrived	0.0166029985994	b'Paul was building a deck in his backyard. Susan lent him her sander. When she  ***mask***  to retrieve it, he gave her a plate of cookies as thanks.'	come	Paul was building a deck in his backyard. Susan lent him her sander. When she 	came	 to retrieve it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	named	nameSubj	non	NA	bert_base

False	False	went	0.566284656525	came	0.161025837064	drove	6.30935974186e-05	walked	0.00298024527729	arrived	0.0132587859407	b'A man was building a deck in his backyard. Susan lent him her sander. When she  ***mask***  to retrieve it, he gave her a plate of cookies as thanks.'	come	A man was building a deck in his backyard. Susan lent him her sander. When she 	came	 to retrieve it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	unnamed	nameSubj	non	NA	bert_base

False	False	went	0.526953518391	came	0.220910817385	drove	0.000121652825328	walked	0.00263640261255	arrived	0.0213824026287	b'Paul was building a deck in his backyard. He borrowed a sander from a neighbor. When she  ***mask***  to retrieve it, he gave her a plate of cookies as thanks.'	come	Paul was building a deck in his backyard. He borrowed a sander from a neighbor. When she 	came	 to retrieve it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	named	unObj	non	NA	bert_base

False	False	went	0.551484286785	came	0.180605426431	drove	0.000111906643724	walked	0.00289297732525	arrived	0.0199587084353	b'A man was building a deck in his backyard. He borrowed a sander from a neighbor. When she  ***mask***  to retrieve it, he gave her a plate of cookies as thanks.'	come	A man was building a deck in his backyard. He borrowed a sander from a neighbor. When she 	came	 to retrieve it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	unnamed	unObj	non	NA	bert_base

False	False	went	0.500954210758	came	0.273085057735	drove	8.79546569195e-05	walked	0.00290713296272	arrived	0.0186039917171	b'Paul was building a deck in his backyard. He borrowed a sander from Susan. When she  ***mask***  to retrieve it, he gave her a plate of cookies as thanks.'	come	Paul was building a deck in his backyard. He borrowed a sander from Susan. When she 	came	 to retrieve it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	named	nameObj	non	NA	bert_base

False	False	went	0.573181629181	came	0.184652194381	drove	8.07545075077e-05	walked	0.00361325661652	arrived	0.0149558363482	b'A man was building a deck in his backyard. He borrowed a sander from Susan. When she  ***mask***  to retrieve it, he gave her a plate of cookies as thanks.'	come	A man was building a deck in his backyard. He borrowed a sander from Susan. When she 	came	 to retrieve it, he gave her a plate of cookies as thanks.	expt	expt	2	expt	3	unnamed	nameObj	non	NA	bert_base

False	False	went	0.323220312595	came	0.244115173817	drove	0.000110938315629	walked	0.00137085292954	arrived	0.0165370367467	b"Jill's son wanted to learn to play the flute. A neighbor offered to lend her his old flute. When she  ***mask***  to pick it up, they chatted for a while about the weather."	come	Jill's son wanted to learn to play the flute. A neighbor offered to lend her his old flute. When she 	came	 to pick it up, they chatted for a while about the weather.	expt	expt	3	expt	3	named	unSubj	pro	NA	bert_base

False	False	went	0.326974362135	came	0.25866022706	drove	0.000109281718323	walked	0.00141553627327	arrived	0.0163241177797	b"A woman's son wanted to learn to play the flute. A neighbor offered to lend her his old flute. When she  ***mask***  to pick it up, they chatted for a while about the weather."	come	A woman's son wanted to learn to play the flute. A neighbor offered to lend her his old flute. When she 	came	 to pick it up, they chatted for a while about the weather.	expt	expt	3	expt	3	unnamed	unSubj	pro	NA	bert_base

False	False	went	0.347545176744	came	0.21634195745	drove	8.26803443488e-05	walked	0.00142331817187	arrived	0.013808902353	b"Jill's son wanted to learn to play the flute. James offered to lend her his old flute. When she  ***mask***  to pick it up, they chatted for a while about the weather."	come	Jill's son wanted to learn to play the flute. James offered to lend her his old flute. When she 	came	 to pick it up, they chatted for a while about the weather.	expt	expt	3	expt	3	named	nameSubj	pro	NA	bert_base

False	False	went	0.35482570529	came	0.204099029303	drove	7.69968537497e-05	walked	0.00146678893361	arrived	0.0124503578991	b"A woman's son wanted to learn to play the flute. James offered to lend her his old flute. When she  ***mask***  to pick it up, they chatted for a while about the weather."	come	A woman's son wanted to learn to play the flute. James offered to lend her his old flute. When she 	came	 to pick it up, they chatted for a while about the weather.	expt	expt	3	expt	3	unnamed	nameSubj	pro	NA	bert_base

False	False	went	0.35011318326	came	0.244455218315	drove	0.000174353641341	walked	0.00130222889129	arrived	0.0231252610683	b"Jill's son wanted to learn to play the flute. She was pleased when a neighbor offered to lend her his old flute. When she  ***mask***  to pick it up, they chatted for a while about the weather."	come	Jill's son wanted to learn to play the flute. She was pleased when a neighbor offered to lend her his old flute. When she 	came	 to pick it up, they chatted for a while about the weather.	expt	expt	3	expt	3	named	unObj	pro	NA	bert_base

False	False	went	0.332788586617	came	0.22918818891	drove	0.000150208332343	walked	0.00116460700519	arrived	0.0214542485774	b"A woman's son wanted to learn to play the flute. She was pleased when a neighbor offered to lend her his old flute. When she  ***mask***  to pick it up, they chatted for a while about the weather."	come	A woman's son wanted to learn to play the flute. She was pleased when a neighbor offered to lend her his old flute. When she 	came	 to pick it up, they chatted for a while about the weather.	expt	expt	3	expt	3	unnamed	unObj	pro	NA	bert_base

False	False	went	0.38569945097	came	0.236151397228	drove	0.000147255224874	walked	0.00146059470717	arrived	0.0215014480054	b"Jill's son wanted to learn to play the flute. She was pleased when James offered to lend her his old flute. When she  ***mask***  to pick it up, they chatted for a while about the weather."	come	Jill's son wanted to learn to play the flute. She was pleased when James offered to lend her his old flute. When she 	came	 to pick it up, they chatted for a while about the weather.	expt	expt	3	expt	3	named	nameObj	pro	NA	bert_base

False	False	went	0.38263079524	came	0.220573738217	drove	0.000133734589326	walked	0.0014335277956	arrived	0.0197765249759	b"A woman's son wanted to learn to play the flute. She was pleased when James offered to lend her his old flute. When she  ***mask***  to pick it up, they chatted for a while about the weather."	come	A woman's son wanted to learn to play the flute. She was pleased when James offered to lend her his old flute. When she 	came	 to pick it up, they chatted for a while about the weather.	expt	expt	3	expt	3	unnamed	nameObj	pro	NA	bert_base

True	True	went	0.123398788273	came	0.183285921812	drove	0.000140316638863	walked	0.000836543214973	arrived	0.0256029944867	b"Jill's son wanted to learn to play the flute. A neighbor offered to lend her his old flute. When he  ***mask***  to drop it off, they chatted for a while about the weather."	come	Jill's son wanted to learn to play the flute. A neighbor offered to lend her his old flute. When he 	came	 to drop it off, they chatted for a while about the weather.	expt	expt	3	expt	3	named	unSubj	non	NA	bert_base

True	True	went	0.131970599294	came	0.202967479825	drove	0.000155873567564	walked	0.000885480665602	arrived	0.0277789905667	b"A woman's son wanted to learn to play the flute. A neighbor offered to lend her his old flute. When he  ***mask***  to drop it off, they chatted for a while about the weather."	come	A woman's son wanted to learn to play the flute. A neighbor offered to lend her his old flute. When he 	came	 to drop it off, they chatted for a while about the weather.	expt	expt	3	expt	3	unnamed	unSubj	non	NA	bert_base

True	True	went	0.135504856706	came	0.15450823307	drove	0.000130564512801	walked	0.000850573182106	arrived	0.0271568801254	b"Jill's son wanted to learn to play the flute. James offered to lend her his old flute. When he  ***mask***  to drop it off, they chatted for a while about the weather."	come	Jill's son wanted to learn to play the flute. James offered to lend her his old flute. When he 	came	 to drop it off, they chatted for a while about the weather.	expt	expt	3	expt	3	named	nameSubj	non	NA	bert_base

True	True	went	0.159259095788	came	0.170260190964	drove	0.000155293484568	walked	0.00104386801831	arrived	0.0279529094696	b"A woman's son wanted to learn to play the flute. James offered to lend her his old flute. When he  ***mask***  to drop it off, they chatted for a while about the weather."	come	A woman's son wanted to learn to play the flute. James offered to lend her his old flute. When he 	came	 to drop it off, they chatted for a while about the weather.	expt	expt	3	expt	3	unnamed	nameSubj	non	NA	bert_base

True	True	went	0.132273375988	came	0.195632115006	drove	0.000202314389753	walked	0.000823860696983	arrived	0.0298934858292	b"Jill's son wanted to learn to play the flute. She was pleased when a neighbor offered to lend her his old flute. When he  ***mask***  to drop it off, they chatted for a while about the weather."	come	Jill's son wanted to learn to play the flute. She was pleased when a neighbor offered to lend her his old flute. When he 	came	 to drop it off, they chatted for a while about the weather.	expt	expt	3	expt	3	named	unObj	non	NA	bert_base

True	True	went	0.134719759226	came	0.197915539145	drove	0.000212114886381	walked	0.000804137729574	arrived	0.0295865554363	b"A woman's son wanted to learn to play the flute. She was pleased when a neighbor offered to lend her his old flute. When he  ***mask***  to drop it off, they chatted for a while about the weather."	come	A woman's son wanted to learn to play the flute. She was pleased when a neighbor offered to lend her his old flute. When he 	came	 to drop it off, they chatted for a while about the weather.	expt	expt	3	expt	3	unnamed	unObj	non	NA	bert_base

True	True	went	0.149890944362	came	0.177633777261	drove	0.000196603810764	walked	0.000912529067136	arrived	0.0340313464403	b"Jill's son wanted to learn to play the flute. She was pleased when James offered to lend her his old flute. When he  ***mask***  to drop it off, they chatted for a while about the weather."	come	Jill's son wanted to learn to play the flute. She was pleased when James offered to lend her his old flute. When he 	came	 to drop it off, they chatted for a while about the weather.	expt	expt	3	expt	3	named	nameObj	non	NA	bert_base

True	True	went	0.157663866878	came	0.179860070348	drove	0.0002074088261	walked	0.000952381524257	arrived	0.0327297523618	b"A woman's son wanted to learn to play the flute. She was pleased when James offered to lend her his old flute. When he  ***mask***  to drop it off, they chatted for a while about the weather."	come	A woman's son wanted to learn to play the flute. She was pleased when James offered to lend her his old flute. When he 	came	 to drop it off, they chatted for a while about the weather.	expt	expt	3	expt	3	unnamed	nameObj	non	NA	bert_base

False	False	went	0.697924137115	came	0.0250430367887	drove	0.000124586789752	walked	0.0017702766927	arrived	0.00267209275626	b'Jane opened her door and found a package marked ALIVE. A man who lived down the hall had ordered it. When she  ***mask***  to drop it off, it turned out to be a ginger plant.'	come	Jane opened her door and found a package marked ALIVE. A man who lived down the hall had ordered it. When she 	came	 to drop it off, it turned out to be a ginger plant.	expt	expt	4	expt	3	named	unSubj	pro	NA	bert_base

False	False	went	0.667775988579	came	0.0281887035817	drove	0.000131786699058	walked	0.00201423582621	arrived	0.003141597379	b'A woman opened her door and found a package marked ALIVE. A man who lived down the hall had ordered it. When she  ***mask***  to drop it off, it turned out to be a ginger plant.'	come	A woman opened her door and found a package marked ALIVE. A man who lived down the hall had ordered it. When she 	came	 to drop it off, it turned out to be a ginger plant.	expt	expt	4	expt	3	unnamed	unSubj	pro	NA	bert_base

False	False	went	0.690545260906	came	0.0286662578583	drove	0.000110899934953	walked	0.00179545546416	arrived	0.00280358595774	b'Jane opened her door and found a package marked ALIVE. James who lived down the hall had ordered it. When she  ***mask***  to drop it off, it turned out to be a ginger plant.'	come	Jane opened her door and found a package marked ALIVE. James who lived down the hall had ordered it. When she 	came	 to drop it off, it turned out to be a ginger plant.	expt	expt	4	expt	3	named	nameSubj	pro	NA	bert_base

False	False	went	0.659255564213	came	0.0339856855571	drove	0.000119917967822	walked	0.00203226855956	arrived	0.00396804092452	b'A woman opened her door and found a package marked ALIVE. James who lived down the hall had ordered it. When she  ***mask***  to drop it off, it turned out to be a ginger plant.'	come	A woman opened her door and found a package marked ALIVE. James who lived down the hall had ordered it. When she 	came	 to drop it off, it turned out to be a ginger plant.	expt	expt	4	expt	3	unnamed	nameSubj	pro	NA	bert_base

False	False	went	0.709397137165	came	0.0210184007883	drove	0.000117019932077	walked	0.00149182626046	arrived	0.00246781529859	b'Jane opened her door and found a package marked ALIVE. She figured out that a man who lived down the hall had ordered it. When she  ***mask***  to drop it off, it turned out to be a ginger plant.'	come	Jane opened her door and found a package marked ALIVE. She figured out that a man who lived down the hall had ordered it. When she 	came	 to drop it off, it turned out to be a ginger plant.	expt	expt	4	expt	3	named	unObj	pro	NA	bert_base

False	False	went	0.685703277588	came	0.0239119250327	drove	0.000119188094686	walked	0.00162287068088	arrived	0.00308719207533	b'A woman opened her door and found a package marked ALIVE. She figured out that a man who lived down the hall had ordered it. When she  ***mask***  to drop it off, it turned out to be a ginger plant.'	come	A woman opened her door and found a package marked ALIVE. She figured out that a man who lived down the hall had ordered it. When she 	came	 to drop it off, it turned out to be a ginger plant.	expt	expt	4	expt	3	unnamed	unObj	pro	NA	bert_base

False	False	went	0.717512249947	came	0.0235598850995	drove	0.000106324754597	walked	0.00150072784163	arrived	0.00251434417441	b'Jane opened her door and found a package marked ALIVE. She figured out that James who lived down the hall had ordered it. When she  ***mask***  to drop it off, it turned out to be a ginger plant.'	come	Jane opened her door and found a package marked ALIVE. She figured out that James who lived down the hall had ordered it. When she 	came	 to drop it off, it turned out to be a ginger plant.	expt	expt	4	expt	3	named	nameObj	pro	NA	bert_base

False	False	went	0.692710876465	came	0.0240998975933	drove	0.000111389126687	walked	0.00164788414259	arrived	0.00309935072437	b'A woman opened her door and found a package marked ALIVE. She figured out that James who lived down the hall had ordered it. When she  ***mask***  to drop it off, it turned out to be a ginger plant.'	come	A woman opened her door and found a package marked ALIVE. She figured out that James who lived down the hall had ordered it. When she 	came	 to drop it off, it turned out to be a ginger plant.	expt	expt	4	expt	3	unnamed	nameObj	pro	NA	bert_base

False	False	went	0.776573836803	came	0.0795087143779	drove	0.000190725564607	walked	0.0028241078835	arrived	0.00232304772362	b'Jane opened her door and found a package marked ALIVE. A man who lived down the hall had ordered it. When he  ***mask***  to pick it up, it turned out to be a ginger plant.'	come	Jane opened her door and found a package marked ALIVE. A man who lived down the hall had ordered it. When he 	came	 to pick it up, it turned out to be a ginger plant.	expt	expt	4	expt	3	named	unSubj	non	NA	bert_base

False	False	went	0.80767005682	came	0.0552935376763	drove	0.000171720399521	walked	0.00315227243118	arrived	0.00187605503015	b'A woman opened her door and found a package marked ALIVE. A man who lived down the hall had ordered it. When he  ***mask***  to pick it up, it turned out to be a ginger plant.'	come	A woman opened her door and found a package marked ALIVE. A man who lived down the hall had ordered it. When he 	came	 to pick it up, it turned out to be a ginger plant.	expt	expt	4	expt	3	unnamed	unSubj	non	NA	bert_base

False	False	went	0.812957525253	came	0.0589560829103	drove	0.000182184594451	walked	0.00264090043493	arrived	0.00196036393754	b'Jane opened her door and found a package marked ALIVE. James who lived down the hall had ordered it. When he  ***mask***  to pick it up, it turned out to be a ginger plant.'	come	Jane opened her door and found a package marked ALIVE. James who lived down the hall had ordered it. When he 	came	 to pick it up, it turned out to be a ginger plant.	expt	expt	4	expt	3	named	nameSubj	non	NA	bert_base

False	False	went	0.82492595911	came	0.0412312746048	drove	0.000155472196639	walked	0.00293513480574	arrived	0.00178331474308	b'A woman opened her door and found a package marked ALIVE. James who lived down the hall had ordered it. When he  ***mask***  to pick it up, it turned out to be a ginger plant.'	come	A woman opened her door and found a package marked ALIVE. James who lived down the hall had ordered it. When he 	came	 to pick it up, it turned out to be a ginger plant.	expt	expt	4	expt	3	unnamed	nameSubj	non	NA	bert_base

False	False	went	0.756907641888	came	0.116778828204	drove	0.000227076714509	walked	0.00253599765711	arrived	0.00251108664088	b'Jane opened her door and found a package marked ALIVE. She figured out that a man who lived down the hall had ordered it. When he  ***mask***  to pick it up, it turned out to be a ginger plant.'	come	Jane opened her door and found a package marked ALIVE. She figured out that a man who lived down the hall had ordered it. When he 	came	 to pick it up, it turned out to be a ginger plant.	expt	expt	4	expt	3	named	unObj	non	NA	bert_base

False	False	went	0.77823215723	came	0.0939565896988	drove	0.000215497959289	walked	0.00279024452902	arrived	0.00250788987614	b'A woman opened her door and found a package marked ALIVE. She figured out that a man who lived down the hall had ordered it. When he  ***mask***  to pick it up, it turned out to be a ginger plant.'	come	A woman opened her door and found a package marked ALIVE. She figured out that a man who lived down the hall had ordered it. When he 	came	 to pick it up, it turned out to be a ginger plant.	expt	expt	4	expt	3	unnamed	unObj	non	NA	bert_base

False	False	went	0.785284459591	came	0.098966345191	drove	0.000209867590456	walked	0.00230947835371	arrived	0.00232099066488	b'Jane opened her door and found a package marked ALIVE. She figured out that James who lived down the hall had ordered it. When he  ***mask***  to pick it up, it turned out to be a ginger plant.'	come	Jane opened her door and found a package marked ALIVE. She figured out that James who lived down the hall had ordered it. When he 	came	 to pick it up, it turned out to be a ginger plant.	expt	expt	4	expt	3	named	nameObj	non	NA	bert_base

False	False	went	0.821051001549	came	0.0661660730839	drove	0.000195319982595	walked	0.00248951767571	arrived	0.00205371994525	b'A woman opened her door and found a package marked ALIVE. She figured out that James who lived down the hall had ordered it. When he  ***mask***  to pick it up, it turned out to be a ginger plant.'	come	A woman opened her door and found a package marked ALIVE. She figured out that James who lived down the hall had ordered it. When he 	came	 to pick it up, it turned out to be a ginger plant.	expt	expt	4	expt	3	unnamed	nameObj	non	NA	bert_base

